sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,id
7820,INV-202409-00107,2024-09-08,4261,1277,1,121.51,121.51,pood,Tallinn,järelmaks,7820
7821,INV-202409-00108,2024-09-01,3648,1269,1,125.98,125.98,online,,sularaha,7821
7822,INV-202409-00109,2024-09-12,3501,1271,2,130.02,260.04,online,,järelmaks,7822
7823,INV-202409-00110,2024-09-07,3129,1322,1,101.26,101.26,online,,sularaha,7823
7824,INV-202409-00111,2024-09-18,2506,1089,1,134.58,134.58,pood,Tallinn,järelmaks,7824
7825,INV-202409-00112,2024-09-22,,1182,2,180.14,360.28,pood,Tartu,kaart,7825
7826,INV-202409-00113,2024-09-01,3648,1024,2,117.05,234.10,online,,sularaha,7826
7827,INV-202409-00114,2024-09-27,3502,1002,1,274.78,274.78,pood,Pärnu,järelmaks,7827
7828,INV-202409-00115,2024-09-16,4206,1300,1,247.52,247.52,pood,Tallinn,kaart,7828
7829,INV-202409-00116,2024-09-17,2575,1223,1,319.98,319.98,online,,kaart,7829
7830,INV-202409-00117,2024-09-29,3742,1308,1,67.75,67.75,online,,järelmaks,7830
7831,INV-202409-00118,2024-09-12,2889,1036,5,137.33,686.65,pood,Tallinn,sularaha,7831
7832,INV-202409-00119,2024-09-12,2495,1088,3,100.57,301.71,pood,Tartu,kaart,7832
7833,INV-202409-00120,2024-09-11,3814,1263,5,169.95,849.75,pood,Pärnu,järelmaks,7833
7834,INV-202409-00121,2024-09-04,,1223,1,319.98,319.98,online,,kaart,7834
7835,INV-202409-00122,2024-09-01,2955,1330,3,167.23,501.69,pood,Tartu,sularaha,7835
7836,INV-202409-00123,2024-09-30,2492,1126,2,200.77,401.54,pood,Tartu,sularaha,7836
7837,INV-202409-00124,2024-09-29,4388,1104,3,191.48,574.44,pood,Tartu,kaart,7837
7838,INV-202409-00125,2024-09-24,4623,1054,2,219.19,438.38,pood,Pärnu,kaart,7838
7839,INV-202409-00126,2024-09-19,4981,1253,2,253.80,507.60,pood,Tallinn,kaart,7839
7840,INV-202409-00127,2024-09-19,2154,1124,2,232.61,465.22,pood,Tallinn,sularaha,7840
7841,INV-202409-00128,2024-09-11,3165,1001,2,157.49,314.98,online,,sularaha,7841
7842,INV-202409-00129,2024-09-05,3241,1123,1,219.38,219.38,pood,Tallinn,sularaha,7842
7843,INV-202409-00130,2024-09-06,2558,1334,2,24.67,49.34,online,,järelmaks,7843
7844,INV-202409-00131,2024-09-29,3899,1346,1,258.91,258.91,pood,Pärnu,kaart,7844
7845,INV-202409-00132,2024-09-28,4044,1112,1,242.43,242.43,pood,Tallinn,kaart,7845
7846,INV-202409-00133,2024-09-29,2042,1080,1,51.50,51.50,online,,kaart,7846
7847,INV-202409-00134,2024-09-18,3046,1241,1,368.97,368.97,pood,Tallinn,sularaha,7847
7848,INV-202409-00135,2024-09-04,4423,1023,1,38.70,38.70,pood,Tallinn,järelmaks,7848
7849,INV-202409-00136,2024-09-03,3384,1178,1,105.09,105.09,pood,Pärnu,kaart,7849
7850,INV-202409-00137,2024-09-14,2848,1069,1,402.62,402.62,pood,Pärnu,sularaha,7850
7851,INV-202409-00138,2024-09-22,2996,1124,2,232.61,465.22,pood,Tallinn,järelmaks,7851
7852,INV-202409-00139,2024-09-06,4959,1182,1,180.14,180.14,pood,Tallinn,sularaha,7852
7853,INV-202409-00140,2024-09-26,,1115,2,53.19,106.38,online,,järelmaks,7853
7854,INV-202409-00141,2024-09-28,2932,1079,1,291.36,291.36,online,,kaart,7854
7855,INV-202409-00142,2024-09-11,2618,1262,3,128.66,385.98,pood,Tartu,kaart,7855
7856,INV-202409-00143,2024-09-26,,1102,1,163.64,163.64,pood,Tallinn,kaart,7856
7857,INV-202409-00144,2024-09-17,3601,1346,1,258.91,258.91,online,,kaart,7857
7858,INV-202409-00145,2024-09-04,3146,1106,1,47.88,47.88,pood,Tallinn,kaart,7858
7859,INV-202409-00146,2024-09-23,4318,1085,1,247.81,247.81,pood,Tallinn,sularaha,7859
7860,INV-202409-00147,2024-09-20,3459,1286,1,28.56,28.56,pood,Tallinn,järelmaks,7860
7861,INV-202409-00148,2024-09-29,3350,1294,3,53.01,159.03,online,,sularaha,7861
7862,INV-202409-00149,2024-09-28,2154,1033,4,221.42,885.68,pood,Tallinn,kaart,7862
7863,INV-202409-00150,2024-09-09,2997,1020,2,100.40,-200.80,pood,Pärnu,järelmaks,7863
7864,INV-202409-00151,2024-09-05,4171,1076,2,89.29,178.58,pood,Tallinn,järelmaks,7864
7865,INV-202409-00152,2024-09-01,2997,1023,1,38.70,38.70,pood,Tallinn,kaart,7865
7866,INV-202409-00153,2024-09-01,3641,1190,2,138.13,276.26,online,,järelmaks,7866
7867,INV-202409-00154,2024-09-21,4597,1184,1,86.14,86.14,pood,Tallinn,sularaha,7867
7868,INV-202409-00155,2024-09-03,3593,1035,4,65.52,262.08,pood,Tallinn,sularaha,7868
7869,INV-202409-00156,2024-09-21,2154,1272,3,183.31,549.93,pood,Tallinn,järelmaks,7869
7870,INV-202409-00157,2024-09-29,4439,1344,1,84.95,84.95,online,,kaart,7870
7871,INV-202409-00158,2024-09-27,4341,1121,1,196.91,196.91,online,,sularaha,7871
7872,INV-202409-00159,2024-09-13,3328,1273,3,274.37,823.11,pood,Tallinn,järelmaks,7872
7873,INV-202409-00160,2024-09-08,4178,1343,1,63.87,63.87,pood,Tallinn,sularaha,7873
7874,INV-202409-00161,2024-09-25,3666,1084,1,156.13,156.13,pood,Pärnu,sularaha,7874
7875,INV-202409-00162,2024-09-26,4252,1009,1,332.55,332.55,pood,Tallinn,sularaha,7875
7876,INV-202409-00163,2024-09-15,3702,1127,2,158.94,317.88,pood,Tallinn,kaart,7876
7877,INV-202409-00164,2024-09-30,4000,1327,1,136.79,110.70,online,,kaart,7877
7878,INV-202409-00165,2024-09-28,2154,1298,1,163.53,163.53,online,,sularaha,7878
7879,INV-202409-00166,2024-09-09,2318,1134,1,371.79,371.79,pood,Tartu,sularaha,7879
7880,INV-202409-00167,2024-09-02,2889,1062,2,149.55,299.10,pood,Pärnu,sularaha,7880
7881,INV-202409-00168,2024-09-26,2932,1120,4,206.34,825.36,pood,Tallinn,sularaha,7881
7882,INV-202409-00169,2024-09-24,2511,1071,1,237.71,237.71,online,,järelmaks,7882
7883,INV-202409-00170,2024-09-13,4342,1082,1,100.93,-100.93,online,,järelmaks,7883
7884,INV-202409-00171,2024-09-08,2997,1148,2,48.85,97.70,pood,Tartu,järelmaks,7884
7885,INV-202409-00172,2024-09-27,4206,1041,2,107.36,214.72,online,,sularaha,7885
7886,INV-202409-00173,2024-09-01,4334,1296,1,301.97,301.97,online,,kaart,7886
7887,INV-202409-00174,2024-09-07,3798,1161,2,121.98,243.96,online,,järelmaks,7887
7888,INV-202409-00175,2024-09-18,3241,1135,1,175.25,175.25,pood,Tallinn,järelmaks,7888
7889,INV-202409-00176,2024-09-05,3759,1051,2,208.83,417.66,pood,Tallinn,sularaha,7889
7890,INV-202409-00177,2024-09-15,4952,1324,1,224.19,224.19,pood,Tallinn,sularaha,7890
7891,INV-202409-00178,2024-09-08,4245,1078,1,42.64,42.64,pood,Pärnu,sularaha,7891
7892,INV-202409-00179,2024-09-09,2871,1281,2,292.61,585.22,pood,Tallinn,sularaha,7892
7893,INV-202409-00180,2024-09-02,3722,1236,5,205.89,1029.45,online,,kaart,7893
7894,INV-202409-00181,2024-09-30,2082,1193,2,120.59,241.18,pood,Tallinn,kaart,7894
7895,INV-202409-00182,2024-09-08,2300,1126,2,200.77,401.54,online,,järelmaks,7895
7896,INV-202409-00183,2024-09-29,2902,1058,2,302.86,605.72,online,,järelmaks,7896
7897,INV-202409-00184,2024-09-11,4200,1172,1,141.62,141.62,pood,Tartu,kaart,7897
7898,INV-202409-00185,2024-09-07,3556,1021,1,87.32,94.65,online,,kaart,7898
7899,INV-202409-00186,2024-09-11,2850,1291,2,219.83,439.66,pood,Tallinn,kaart,7899
7900,INV-202409-00187,2024-09-05,2300,1182,1,180.14,180.14,online,,kaart,7900
7901,INV-202409-00188,2024-09-24,,1157,5,91.22,456.10,pood,Tallinn,kaart,7901
7902,INV-202409-00189,2024-09-12,4490,1061,1,155.45,155.45,pood,Tallinn,kaart,7902
7903,INV-202409-00190,2024-09-16,2870,1134,2,371.79,743.58,pood,Tartu,sularaha,7903
7904,INV-202409-00191,2024-09-04,4334,1038,1,329.99,329.99,online,,sularaha,7904
7905,INV-202409-00192,2024-09-24,3035,1143,1,307.83,307.83,pood,Pärnu,sularaha,7905
7906,INV-202409-00193,2024-09-21,2030,1240,5,356.57,1782.85,pood,Pärnu,sularaha,7906
7907,INV-202409-00194,2024-09-23,3004,1198,2,291.72,583.44,online,,kaart,7907
7908,INV-202409-00195,2024-09-14,4442,1117,2,72.58,145.16,online,,kaart,7908
7909,INV-202409-00196,2024-09-23,2955,1019,1,80.39,80.39,online,,sularaha,7909
7910,INV-202409-00197,2024-09-23,3476,1250,1,265.20,265.20,pood,Pärnu,kaart,7910
7911,INV-202409-00198,2024-09-16,2632,1267,1,66.88,66.88,online,,sularaha,7911
7912,INV-202409-00199,2024-09-10,2913,1014,1,112.86,147.58,pood,Tallinn,sularaha,7912
7913,INV-202409-00200,2024-09-19,4841,1205,1,96.50,96.50,pood,Tartu,sularaha,7913
7914,INV-202409-00201,2024-09-18,,1090,2,281.19,562.38,pood,Pärnu,sularaha,7914
7915,INV-202409-00202,2024-09-23,2417,1007,2,67.91,120.74,pood,Pärnu,sularaha,7915
7916,INV-202409-00203,2024-09-16,3681,1223,1,319.98,319.98,online,,kaart,7916
7917,INV-202409-00204,2024-09-11,2049,1133,1,208.72,208.72,pood,Tallinn,kaart,7917
7918,INV-202409-00205,2024-09-04,2955,1122,3,202.57,607.71,online,,sularaha,7918
7919,INV-202409-00206,2024-09-21,4334,1154,2,190.81,381.62,pood,Pärnu,sularaha,7919
7920,INV-202409-00207,2024-09-02,3392,1321,1,183.40,183.40,pood,Tallinn,sularaha,7920
7921,INV-202409-00208,2024-09-20,4517,1116,2,134.94,269.88,online,,järelmaks,7921
7922,INV-202409-00209,2024-09-09,3556,1266,2,73.18,146.36,pood,Tallinn,kaart,7922
7923,INV-202409-00210,2024-09-26,2860,1130,2,98.68,197.36,pood,Tallinn,kaart,7923
7924,INV-202409-00211,2024-09-18,4284,1075,1,278.59,278.59,online,,järelmaks,7924
7925,INV-202409-00212,2024-09-28,3647,1197,1,152.85,152.85,pood,Tallinn,sularaha,7925
7926,INV-202409-00213,2024-09-07,4355,1121,1,196.91,196.91,pood,Tartu,järelmaks,7926
7927,INV-202409-00214,2024-09-09,2298,1252,3,77.78,233.34,pood,Tartu,sularaha,7927
7928,INV-202409-00215,2024-09-11,4602,1159,1,24.54,24.54,pood,Tallinn,kaart,7928
7929,INV-202409-00216,2024-09-21,2750,1265,1,269.85,269.85,online,,kaart,7929
7930,INV-202409-00217,2024-09-02,3712,1251,1,257.39,257.39,online,,sularaha,7930
7931,INV-202409-00218,2024-09-12,3383,1283,1,188.91,188.91,online,,kaart,7931
7932,INV-202409-00219,2024-09-18,4206,1044,1,83.23,83.23,pood,Tallinn,sularaha,7932
7933,INV-202409-00220,2024-09-19,3539,1345,1,225.81,225.81,online,,kaart,7933
7934,INV-202409-00221,2024-09-12,3492,1329,2,110.02,220.04,online,,järelmaks,7934
7935,INV-202409-00222,2024-09-30,2889,1060,3,253.26,759.78,pood,Pärnu,sularaha,7935
7936,INV-202409-00223,2024-09-26,2407,1015,2,168.34,336.68,online,,järelmaks,7936
7937,INV-202409-00224,2024-09-24,2624,1313,2,77.60,155.20,online,,sularaha,7937
7938,INV-202409-00225,2024-09-24,2955,1062,2,149.55,299.10,online,,järelmaks,7938
7939,INV-202409-00226,2024-09-23,2517,1011,1,53.99,53.99,pood,Tallinn,sularaha,7939
7940,INV-202409-00227,2024-09-21,2117,1104,3,191.48,574.44,online,,sularaha,7940
7941,INV-202409-00228,2024-09-25,2956,1126,2,200.77,401.54,online,,järelmaks,7941
7942,INV-202409-00229,2024-09-30,4780,1245,2,228.81,457.62,pood,Tallinn,järelmaks,7942
7943,INV-202409-00230,2024-09-21,2468,1294,1,53.01,53.01,pood,Tallinn,järelmaks,7943
7944,INV-202409-00231,2024-09-05,,1188,1,184.07,184.07,pood,Pärnu,kaart,7944
7945,INV-202409-00232,2024-09-07,2942,1234,1,162.86,162.86,pood,Tartu,järelmaks,7945
7946,INV-202409-00233,2024-09-09,3817,1164,2,179.35,358.70,online,,sularaha,7946
7947,INV-202409-00234,2024-09-24,2203,1198,1,291.72,291.72,pood,Tallinn,sularaha,7947
7948,INV-202409-00235,2024-09-11,,1122,1,202.57,202.57,pood,Pärnu,sularaha,7948
7949,INV-202409-00236,2024-09-29,2979,1208,2,76.70,153.40,pood,Pärnu,järelmaks,7949
7950,INV-202409-00237,2024-09-07,3230,1193,1,120.59,120.59,online,,järelmaks,7950
7951,INV-202409-00238,2024-09-21,3326,1324,1,224.19,224.19,pood,Tallinn,sularaha,7951
7952,INV-202409-00239,2024-09-17,3156,1283,2,173.18,377.82,pood,Tartu,kaart,7952
7953,INV-202409-00240,2024-09-24,3692,1223,3,319.98,959.94,pood,Tallinn,kaart,7953
7954,INV-202409-00241,2024-09-18,3596,1210,1,374.54,374.54,pood,Tallinn,kaart,7954
7955,INV-202409-00242,2024-09-12,2692,1148,1,48.85,48.85,pood,Tallinn,sularaha,7955
7956,INV-202409-00243,2024-09-30,4959,1082,3,100.93,302.79,online,,sularaha,7956
7957,INV-202409-00244,2024-09-28,2745,1261,1,305.72,305.72,pood,Tartu,järelmaks,7957
7958,INV-202409-00245,2024-09-05,,1173,3,168.82,506.46,online,,kaart,7958
7959,INV-202409-00246,2024-09-17,3330,1215,1,160.91,160.91,online,,järelmaks,7959
7960,INV-202409-00247,2024-09-20,,1011,1,53.99,53.99,pood,Tallinn,järelmaks,7960
7961,INV-202409-00248,2024-09-07,3721,1227,1,120.17,120.17,pood,Pärnu,järelmaks,7961
7962,INV-202409-00249,2024-09-27,3862,1110,2,151.08,302.16,online,,kaart,7962
7963,INV-202409-00250,2024-09-04,3539,1231,3,72.60,217.80,online,,järelmaks,7963
7964,INV-202409-00251,2024-09-21,2425,1188,2,184.07,368.14,pood,Tallinn,järelmaks,7964
7965,INV-202409-00252,2024-09-24,3618,1239,2,78.09,156.18,pood,Tallinn,sularaha,7965
7966,INV-202409-00253,2024-09-19,4178,1143,1,307.83,307.83,pood,Tartu,järelmaks,7966
7967,INV-202409-00254,2024-09-24,4836,1132,1,144.36,144.36,pood,Pärnu,sularaha,7967
7968,INV-202409-00255,2024-09-02,4286,1135,4,175.25,701.00,online,,kaart,7968
7969,INV-202409-00256,2024-09-24,2460,1231,2,72.60,145.20,pood,Tallinn,järelmaks,7969
7970,INV-202409-00257,2024-09-30,4957,1065,1,48.58,48.58,online,,sularaha,7970
7971,INV-202409-00258,2024-09-30,4742,1307,1,127.38,127.38,online,,sularaha,7971
7972,INV-202409-00259,2024-09-06,3183,1197,2,152.85,305.70,pood,Tallinn,sularaha,7972
7973,INV-202409-00260,2024-09-28,2745,1018,3,47.07,141.21,pood,Tallinn,kaart,7973
7974,INV-202409-00261,2024-09-28,3618,1100,2,126.42,-252.84,pood,Tartu,kaart,7974
7975,INV-202409-00262,2024-09-20,3231,1238,3,72.73,218.19,pood,Tallinn,sularaha,7975
7976,INV-202409-00263,2024-09-10,2495,1104,2,191.48,382.96,online,,sularaha,7976
7977,INV-202409-00264,2024-09-26,3228,1319,2,290.55,581.10,online,,sularaha,7977
7978,INV-202409-00265,2024-09-01,4626,1052,1,41.79,41.79,pood,Tallinn,kaart,7978
7979,INV-202409-00266,2024-09-30,4949,1203,1,17.97,17.97,pood,Pärnu,kaart,7979
7980,INV-202409-00267,2024-09-24,4722,1310,1,106.21,106.21,pood,Tallinn,kaart,7980
7981,INV-202409-00268,2024-09-02,,1122,2,202.57,405.14,online,,järelmaks,7981
7982,INV-202409-00269,2024-09-04,2620,1111,3,327.07,981.21,online,,järelmaks,7982
7983,INV-202409-00270,2024-09-14,2458,1251,1,279.53,257.39,online,,sularaha,7983
7984,INV-202409-00271,2024-09-15,4018,1289,2,171.33,342.66,online,,järelmaks,7984
7985,INV-202409-00272,2024-09-05,,1063,1,151.45,151.45,pood,Tallinn,järelmaks,7985
7986,INV-202409-00273,2024-09-17,3332,1297,2,104.27,208.54,online,,järelmaks,7986
7987,INV-202409-00274,2024-09-19,4418,1056,1,347.16,347.16,online,,kaart,7987
7988,INV-202409-00275,2024-09-07,4647,1276,2,187.16,374.32,pood,Tartu,järelmaks,7988
7989,INV-202409-00276,2024-09-10,3151,1028,1,23.45,23.45,pood,Tallinn,sularaha,7989
7990,INV-202409-00277,2024-09-05,2664,1235,1,249.82,210.87,online,,sularaha,7990
7991,INV-202409-00278,2024-09-21,2079,1159,2,24.54,49.08,pood,Tallinn,kaart,7991
7992,INV-202409-00279,2024-09-06,2866,1293,2,351.33,-702.66,online,,kaart,7992
7993,INV-202409-00280,2024-09-18,,1011,2,53.99,107.98,online,,sularaha,7993
7994,INV-202409-00281,2024-09-09,2880,1335,2,201.86,403.72,pood,Tallinn,kaart,7994
7995,INV-202409-00282,2024-09-09,2398,1255,4,114.94,459.76,pood,Tallinn,sularaha,7995
7996,INV-202409-00283,2024-09-27,2984,1064,1,95.87,95.87,pood,Tartu,järelmaks,7996
7997,INV-202409-00284,2024-09-28,4746,1238,2,72.73,145.46,pood,Tallinn,kaart,7997
7998,INV-202409-00285,2024-09-22,2997,1228,1,160.71,160.71,pood,Tartu,sularaha,7998
7999,INV-202409-00286,2024-09-06,2597,1045,2,176.65,353.30,online,,järelmaks,7999
8000,INV-202409-00287,2024-09-08,2450,1119,5,181.68,908.40,online,,järelmaks,8000
8001,INV-202409-00288,2024-09-14,2141,1172,2,141.62,283.24,online,,järelmaks,8001
8002,INV-202409-00289,2024-09-19,3979,1117,1,72.58,72.58,pood,Tallinn,järelmaks,8002
8003,INV-202409-00290,2024-09-17,3479,1039,1,282.95,282.95,pood,Tallinn,kaart,8003
8004,INV-202409-00291,2024-09-03,2609,1340,1,229.01,229.01,pood,Tallinn,kaart,8004
8005,INV-202409-00292,2024-09-23,4949,1304,1,210.36,210.36,pood,Pärnu,järelmaks,8005
8006,INV-202409-00293,2024-09-03,2366,1203,1,17.97,17.97,pood,Tallinn,järelmaks,8006
8007,INV-202409-00294,2024-09-26,,1229,1,210.76,210.76,pood,Tallinn,kaart,8007
8008,INV-202409-00295,2024-09-19,,1276,3,187.16,561.48,online,,järelmaks,8008
8009,INV-202409-00296,2024-09-15,4276,1085,1,247.81,247.81,pood,Pärnu,sularaha,8009
8010,INV-202409-00297,2024-09-22,2221,1113,3,86.46,259.38,online,,järelmaks,8010
8011,INV-202409-00298,2024-09-20,2529,1144,4,152.13,608.52,online,,kaart,8011
8012,INV-202409-00299,2024-09-09,4040,1236,2,205.89,411.78,pood,Tartu,sularaha,8012
8013,INV-202409-00300,2024-09-20,4294,1245,1,228.81,228.81,pood,Pärnu,järelmaks,8013
8014,INV-202409-00301,2024-09-27,3431,1255,1,114.94,114.94,online,,järelmaks,8014
8015,INV-202409-00302,2024-09-25,3443,1323,2,151.08,302.16,pood,Tallinn,järelmaks,8015
8016,INV-202409-00303,2024-09-04,3411,1138,1,130.73,130.73,pood,Tartu,sularaha,8016
8017,INV-202409-00304,2024-09-14,2955,1032,5,198.42,992.10,pood,Pärnu,kaart,8017
8018,INV-202409-00305,2024-09-27,4027,1127,3,158.94,476.82,pood,Tallinn,sularaha,8018
8019,INV-202409-00306,2024-09-11,4691,1223,1,319.98,319.98,pood,Tallinn,kaart,8019
8020,INV-202409-00307,2024-09-02,4707,1262,3,128.66,385.98,pood,Tallinn,järelmaks,8020
8021,INV-202409-00308,2024-09-13,4478,1046,1,358.41,358.41,pood,Tallinn,kaart,8021
8022,INV-202409-00309,2024-09-21,,1047,3,155.84,467.52,pood,Tallinn,sularaha,8022
8023,INV-202409-00310,2024-09-08,2154,1126,2,200.77,401.54,online,,kaart,8023
8024,INV-202409-00311,2024-09-30,3469,1212,1,276.20,276.20,online,,sularaha,8024
8025,INV-202409-00312,2024-09-06,2765,1081,1,63.62,63.62,online,,sularaha,8025
8026,INV-202409-00313,2024-09-27,2997,1089,1,134.58,134.58,online,,kaart,8026
8027,INV-202409-00314,2024-09-01,4206,1001,3,157.49,472.47,online,,järelmaks,8027
8028,INV-202409-00315,2024-09-14,2676,1197,1,152.85,152.85,pood,Pärnu,järelmaks,8028
8029,INV-202409-00316,2024-09-22,,1347,1,246.97,246.97,pood,Tallinn,järelmaks,8029
8030,INV-202409-00317,2024-09-18,4772,1026,1,166.27,166.27,online,,kaart,8030
8031,INV-202409-00318,2024-09-05,4335,1205,1,67.63,96.50,pood,Tartu,järelmaks,8031
8032,INV-202409-00319,2024-09-27,3126,1278,1,263.13,-263.13,pood,Tartu,sularaha,8032
8033,INV-202409-00320,2024-09-12,,1229,2,210.76,421.52,online,,järelmaks,8033
8034,INV-202409-00321,2024-09-04,4667,1193,3,89.33,361.77,pood,Tallinn,kaart,8034
8035,INV-202409-00322,2024-09-20,2952,1307,1,127.38,127.38,pood,Pärnu,järelmaks,8035
8036,INV-202409-00323,2024-09-25,3488,1295,2,375.34,750.68,pood,Tartu,järelmaks,8036
8037,INV-202409-00324,2024-09-16,4949,1004,5,41.63,208.15,online,,kaart,8037
8038,INV-202409-00325,2025-12-21,3686,1286,2,28.56,57.12,online,,sularaha,8038
8039,INV-202409-00326,2024-09-20,3744,1191,1,230.06,230.06,pood,Tartu,järelmaks,8039
8040,INV-202409-00327,2024-09-28,4546,1248,4,145.50,582.00,pood,Tallinn,sularaha,8040
8041,INV-202409-00328,2024-09-20,2652,1282,1,16.62,16.62,pood,Tallinn,sularaha,8041
8042,INV-202409-00329,2024-09-26,4178,1311,1,153.11,153.11,pood,Tartu,järelmaks,8042
8043,INV-202409-00330,2024-09-02,3788,1244,3,125.36,376.08,pood,Tallinn,sularaha,8043
8044,INV-202409-00331,2024-09-28,3010,1141,1,69.39,-69.39,online,,kaart,8044
8045,INV-202409-00332,2024-09-21,4962,1089,1,134.58,134.58,pood,Pärnu,järelmaks,8045
8046,INV-202409-00333,2024-09-09,4499,1153,2,79.59,159.18,pood,Tartu,kaart,8046
8047,INV-202409-00334,2024-09-28,4378,1224,4,222.10,888.40,online,,sularaha,8047
8048,INV-202409-00335,2024-09-18,,1160,1,368.67,368.67,pood,Tallinn,järelmaks,8048
8049,INV-202409-00336,2024-09-07,4538,1150,2,280.02,560.04,pood,Tallinn,kaart,8049
8050,INV-202409-00337,2024-09-28,2085,1128,1,274.50,274.50,online,,kaart,8050
8051,INV-202409-00338,2024-09-26,3180,1073,1,123.82,123.82,pood,Pärnu,sularaha,8051
8052,INV-202409-00339,2024-09-15,4542,1249,1,73.90,73.90,pood,Tallinn,järelmaks,8052
8053,INV-202409-00340,2024-09-18,2908,1135,1,175.25,175.25,pood,Tartu,järelmaks,8053
8054,INV-202409-00341,2024-09-01,3246,1165,2,47.38,94.76,pood,Tallinn,kaart,8054
8055,INV-202409-00342,2024-09-03,3365,1306,2,93.13,186.26,online,,kaart,8055
8056,INV-202409-00343,2024-09-05,3743,1342,1,208.11,208.11,pood,Pärnu,kaart,8056
8057,INV-202409-00344,2024-09-15,3648,1176,2,245.59,491.18,pood,Tartu,kaart,8057
8058,INV-202409-00345,2024-09-25,4717,1141,2,58.52,138.78,pood,Tallinn,sularaha,8058
8059,INV-202409-00346,2024-09-18,4931,1110,1,151.08,151.08,online,,sularaha,8059
8060,INV-202409-00347,2024-09-13,4640,1244,2,125.36,250.72,pood,Pärnu,kaart,8060
8061,INV-202409-00348,2024-09-11,3878,1072,1,95.39,95.39,pood,Tallinn,kaart,8061
8062,INV-202409-00349,2024-09-04,4018,1330,1,167.23,167.23,online,,kaart,8062
8063,INV-202409-00350,2024-09-13,3810,1325,1,50.85,50.85,pood,Pärnu,järelmaks,8063
8064,INV-202409-00351,2024-09-23,4881,1149,3,304.14,912.42,online,,järelmaks,8064
8065,INV-202409-00352,2024-09-13,2888,1070,1,139.74,139.74,pood,Tartu,järelmaks,8065
8066,INV-202409-00353,2024-09-09,2775,1287,2,114.80,229.60,pood,Tallinn,sularaha,8066
8067,INV-202409-00354,2024-09-25,3431,1193,2,120.59,241.18,pood,Tallinn,kaart,8067
8068,INV-202409-00355,2024-09-12,2126,1276,1,187.16,187.16,pood,Tallinn,kaart,8068
8069,INV-202409-00356,2024-09-23,2244,1189,3,58.49,175.47,pood,Tallinn,sularaha,8069
8070,INV-202409-00357,2024-09-18,4206,1129,2,182.77,365.54,pood,Tallinn,järelmaks,8070
8071,INV-202409-00358,2024-09-04,2132,1217,1,34.04,34.04,pood,Tartu,järelmaks,8071
8072,INV-202409-00359,2024-09-24,4715,1135,2,175.25,350.50,online,,järelmaks,8072
8073,INV-202409-00360,2024-09-16,2162,1284,3,99.57,298.71,pood,Tallinn,kaart,8073
8074,INV-202409-00361,2024-09-03,4857,1270,2,124.35,248.70,pood,Tallinn,kaart,8074
8075,INV-202409-00362,2024-09-20,4018,1304,2,210.36,420.72,online,,järelmaks,8075
8076,INV-202409-00363,2024-09-23,2907,1107,1,279.43,279.43,pood,Tallinn,sularaha,8076
8077,INV-202409-00364,2024-09-30,,1194,1,84.54,84.54,pood,Tartu,kaart,8077
8078,INV-202409-00365,2024-09-14,3267,1196,1,32.93,32.93,pood,Tallinn,sularaha,8078
8079,INV-202409-00366,2024-09-20,3792,1140,2,106.69,213.38,online,,kaart,8079
8080,INV-202409-00367,2024-09-17,4611,1039,2,282.95,565.90,pood,Tallinn,järelmaks,8080
8081,INV-202409-00368,2024-09-22,3442,1235,1,210.87,210.87,pood,Tallinn,sularaha,8081
8082,INV-202409-00369,2024-09-06,3746,1032,2,198.42,396.84,pood,Tartu,järelmaks,8082
8083,INV-202409-00370,2024-09-17,3662,1277,1,121.51,121.51,pood,Tallinn,sularaha,8083
